"decimalLongitude","decimalLatitude","coordinateUncertaintyInMeters","kingdom","phylum","class","order","family","genus","year","month","speciesFixed","category"
-122.939414978,38.1280752121,1179,"Animalia","Chordata","Mammalia","Carnivora","Felidae","Lynx",2011,12,"Lynx rufus","Mammal"
-122.82733,38.0335778333,NA,"Plantae","Magnoliophyta","Liliopsida","Asparagales","Iridaceae","Crocosmia",2016,8,NA,"Plant"
-122.7606735752,37.9981158302,10,"Plantae","Magnoliophyta","Magnoliopsida","Myrtales","Onagraceae","Ludwigia",2016,8,"Ludwigia hexapetala","Plant"
-122.7606940269,37.998694309,42,"Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Butorides",2016,8,"Butorides virescens","Bird"
-122.7606940269,37.998694309,42,"Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Nycticorax",2016,8,"Nycticorax nycticorax","Bird"
-122.7606940269,37.998694309,42,"Animalia","Chordata","Aves","Anseriformes","Anatidae","Aix",2016,8,"Aix sponsa","Bird"
-122.799331247,38.0439081484,4,"Animalia","Chordata","Aves","Passeriformes","Emberizidae","Spizella",2016,8,"Spizella passerina","Bird"
-122.9072948577,38.0357709625,772,"Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Coenonympha",2016,8,"Coenonympha tullia","Invertebrate"
-122.8829283333,38.0328333333,NA,"Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Ardea",2016,8,"Ardea alba","Bird"
-122.8841166667,38.0311778333,NA,"Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Cervus",2016,8,"Cervus elaphus","Mammal"
-122.884225,38.0316861667,NA,"Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Orobanchaceae","Castilleja",2016,8,"Castilleja affinis","Plant"
-122.8352966667,38.0513388333,NA,"Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rhamnaceae","Frangula",2016,8,"Frangula californica","Plant"
-122.792886182,38.0379598955,210,"Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Odocoileus",2016,8,"Odocoileus hemionus","Mammal"
-122.7955755192,38.0397216841,67,"Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Anaphalis",2016,8,"Anaphalis margaritacea","Plant"
-122.8027277344,38.0303303774,594,"Plantae","Magnoliophyta","Magnoliopsida","Rosales","Urticaceae","Urtica",2016,8,"Urtica dioica","Plant"
-122.8050482435,38.023436882,625,"Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Prunella",2016,8,"Prunella vulgaris","Plant"
-122.8045253282,38.0328062287,433,"Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Phrymaceae","Mimulus",2016,8,"Mimulus aurantiacus","Plant"
-122.8918100429,38.1304034265,30,"Protozoa","Mycetozoa","Myxomycetes","Physarales","Physaraceae","Fuligo",2016,8,"Fuligo septica",NA
-122.8965495062,38.1371592824,5,"Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Brassicaceae","Cakile",2016,8,"Cakile maritima","Plant"
-122.8966373584,38.1365337077,65,"Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Salicornia",2016,8,"Salicornia pacifica","Plant"
-122.8968727124,38.1364260335,5,"Plantae","Magnoliophyta","Liliopsida","Poales","Poaceae","Distichlis",2016,8,"Distichlis spicata","Plant"
-122.8971510754,38.1372744497,10,"Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Plumbaginaceae","Limonium",2016,8,"Limonium californicum","Plant"
-122.8970574496,38.1373417983,10,"Plantae","Magnoliophyta","Liliopsida","Poales","Cyperaceae","Cyperus",2016,8,"Cyperus eragrostis","Plant"
-122.8910149356,38.1262746686,10,"Plantae","Magnoliophyta","Magnoliopsida","Fagales","Fagaceae","Chrysolepis",2016,8,"Chrysolepis chrysophylla","Plant"
-122.8456449509,38.0103316906,61,"Animalia","Mollusca","Polyplacophora","Chitonida","Mopaliidae","Mopalia",2016,8,"Mopalia muscosa","Invertebrate"
-122.80333,38.0362055,NA,"Plantae","Magnoliophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","Lonicera",2016,8,"Lonicera hispidula","Plant"
-122.8057416667,38.0186471667,NA,"Plantae","Magnoliophyta","Magnoliopsida","Apiales","Araliaceae","Aralia",2016,8,"Aralia californica","Plant"
-122.8766633333,38.0409611667,NA,"Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Anaphalis",2016,8,"Anaphalis margaritacea","Plant"
-122.8763583333,38.0428611667,NA,"Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Stachys",2016,8,"Stachys chamissonis","Plant"
-122.8759916667,38.0423138333,NA,"Plantae","Magnoliophyta","Magnoliopsida","Solanales","Convolvulaceae","Calystegia",2016,8,"Calystegia purpurata","Plant"
-122.8358216667,38.0519055,NA,"Plantae","Pinophyta","Pinopsida","Pinales","Pinaceae","Pseudotsuga",2016,8,"Pseudotsuga menziesii","Plant"
-122.8358083333,38.0519945,NA,"Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Phrymaceae","Mimulus",2016,8,"Mimulus aurantiacus","Plant"
-122.8299866667,38.04565,NA,"Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Prunella",2016,8,"Prunella vulgaris","Plant"
-122.8840633333,38.0282638333,NA,"Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Odocoileus",2016,8,"Odocoileus hemionus","Mammal"
-122.8764716667,38.0431416667,NA,"Plantae","Magnoliophyta","Magnoliopsida","Fagales","Betulaceae","Alnus",2016,8,"Alnus rubra","Plant"
-122.7712333333,38.0131416667,NA,"Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Phyciodes",2016,8,"Phyciodes mylitta","Invertebrate"
-122.7763366667,38.0189888333,NA,"Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","Phaeolus",2016,8,"Phaeolus schweinitzii","Fungi"
-122.7688216667,38.01178055,NA,"Animalia","Chordata","Reptilia","Squamata","Colubridae","Thamnophis",2016,8,"Thamnophis elegans","Herp"
-122.7935194444,38.0423611111,NA,"Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Cichorium",2016,8,"Cichorium intybus","Plant"
-122.9326109472,38.062455845,244,"Animalia","Mollusca","Gastropoda","Nudibranchia","Facelinidae","Hermissenda",2016,9,"Hermissenda opalescens","Invertebrate"
-122.9382718698,38.0759763119,61,"Animalia","Chordata","Actinopterygii","Perciformes","Embiotocidae","Embiotoca",2016,9,"Embiotoca jacksoni","Fish"
-122.9575233256,38.1907569431,10,"Plantae","Magnoliophyta","Liliopsida","Poales","Poaceae","Lagurus",2016,9,"Lagurus ovatus","Plant"
-122.9599428457,38.1908783131,5,"Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Cervus",2016,9,"Cervus elaphus","Mammal"
-122.9601860886,38.1909367349,10,"Animalia","Arthropoda","Insecta","Coleoptera","Coccinellidae","Coccinella",2016,9,"Coccinella septempunctata","Invertebrate"
-122.960385494,38.1910922192,5,"Plantae","Magnoliophyta","Magnoliopsida","Apiales","Apiaceae","Heracleum",2016,9,"Heracleum maximum","Plant"
-122.9624680617,38.1932050456,5,"Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus",2016,9,"Raphanus sativus","Plant"
-122.9635274505,38.1962215668,5,"Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis",2016,9,"Baccharis pilularis","Plant"
-122.9637567793,38.1965014385,5,"Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron",2016,9,"Erigeron glaucus","Plant"
-122.9635795021,38.1969841523,5,"Plantae","Magnoliophyta","Magnoliopsida","Ranunculales","Papaveraceae","Eschscholzia",2016,9,"Eschscholzia californica","Plant"
-122.9621851656,38.1995117419,73,"Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Rumex",2016,9,"Rumex acetosella","Plant"
-122.9625905213,38.19941503,10,"Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Achillea",2016,9,"Achillea millefolium","Plant"
-122.962724045,38.2005074015,5,"Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis",2016,9,"Baccharis pilularis","Plant"
-122.9634457269,38.2015758008,5,"Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Lathyrus",2016,9,"Lathyrus latifolius","Plant"
-122.9652300519,38.203420713,65,"Plantae","Magnoliophyta","Magnoliopsida","Ericales","Myrsinaceae","Anagallis",2016,9,"Anagallis arvensis","Plant"
-122.9682200722,38.208215565,265,"Animalia","Arthropoda","Insecta","Diptera","Asilidae","Pritchardomyia",2016,9,"Pritchardomyia vespoides","Invertebrate"
-122.9683373218,38.2090824237,5,"Animalia","Arthropoda","Insecta","Hemiptera","Largidae","Largus",2016,9,"Largus californicus","Invertebrate"
-122.974251425,38.213500944,5,"Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Lupinus",2016,9,"Lupinus bicolor","Plant"
-122.9751616159,38.2160503837,5,"Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Lupinus",2016,9,"Lupinus arboreus","Plant"
-122.9752014299,38.2161083864,5,"Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Cirsium",2016,9,"Cirsium vulgare","Plant"
-122.9765674287,38.2187213609,10,"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus",2016,9,"Bombus vosnesenskii","Invertebrate"
-122.9782246986,38.2229131926,5,"Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Mentha",2016,9,"Mentha pulegium","Plant"
-122.9782989622,38.2230386278,5,"Plantae","Magnoliophyta","Magnoliopsida","Ericales","Polemoniaceae","Navarretia",2016,9,"Navarretia squarrosa","Plant"
-122.978810426,38.2239119802,5,"Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Arctotheca",2016,9,"Arctotheca prostrata","Plant"
-122.9860447628,38.2308051316,5,"Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Cirsium",2016,9,"Cirsium occidentale","Plant"
-122.9894867075,38.2339337189,5,"Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Ericameria",2016,9,"Ericameria ericoides","Plant"
-122.9949362857,38.2406742778,5,"Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Eriophyllum",2016,9,"Eriophyllum staechadifolium","Plant"
-122.920425,38.0605445,NA,"Plantae","Magnoliophyta","Liliopsida","Asparagales","Iridaceae","Romulea",2016,9,"Romulea rosea","Plant"
-122.9186633333,38.0672805,NA,"Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Ochlodes",2016,9,"Ochlodes sylvanoides","Invertebrate"
-122.91758,38.0694611667,NA,"Animalia","Arthropoda","Malacostraca","Decapoda","Grapsidae","Pachygrapsus",2016,9,"Pachygrapsus crassipes","Invertebrate"
-122.9187383333,38.0671971667,NA,"Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Achillea",2016,9,"Achillea millefolium","Plant"
-122.91867,38.06725,NA,"Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Lathyrus",2016,9,"Lathyrus latifolius","Plant"
-122.9162216667,38.0681305,NA,"Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Phrymaceae","Mimulus",2016,9,"Mimulus aurantiacus","Plant"
-122.916175,38.0682221667,NA,"Plantae","Magnoliophyta","Magnoliopsida","Ericales","Polemoniaceae","Navarretia",2016,9,"Navarretia squarrosa","Plant"
-122.8260048254,38.0355304134,4335,"Plantae","Magnoliophyta","Magnoliopsida","Ranunculales","Papaveraceae","Eschscholzia",2016,9,"Eschscholzia californica","Plant"
-122.821725,38.0213028333,NA,"Plantae","Magnoliophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","Lonicera",2016,9,"Lonicera hispidula","Plant"
-122.8144784366,38.0101859384,30,"Plantae","Magnoliophyta","Magnoliopsida","Rosales","Urticaceae","Urtica",2016,9,"Urtica dioica","Plant"
-122.8146642634,38.009950365,5,"Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Vanessa",2016,9,"Vanessa annabella","Invertebrate"
-122.8145929334,38.0097152945,5,"Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Lathyrus",2016,9,"Lathyrus latifolius","Plant"
-122.8140314297,38.0091126357,5,"Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Phrymaceae","Mimulus",2016,9,"Mimulus aurantiacus","Plant"
-122.8150879686,37.997840778,5,"Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Anaphalis",2016,9,"Anaphalis margaritacea","Plant"
-122.8840716667,38.0282528333,NA,"Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Odocoileus",2016,8,"Odocoileus hemionus","Mammal"
-122.8768383333,38.0406945,NA,"Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Anaphalis",2016,8,"Anaphalis margaritacea","Plant"
-122.8860712051,38.0928776026,8,"Fungi","Basidiomycota","Agaricomycetes","Boletales","Hygrophoropsidaceae","Hygrophoropsis",2016,9,"Hygrophoropsis aurantiaca","Fungi"
-122.8860604763,38.0928142747,15,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula",2016,9,"Russula sanguinea","Fungi"
-122.871029377,38.0838718208,31,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita",2016,9,"Amanita augusta","Fungi"
-122.8711795807,38.0839731578,31,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita",2016,9,"Amanita augusta","Fungi"
-122.8714799881,38.0846656239,31,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita",2016,9,"Amanita phalloides","Fungi"
-122.7970461199,38.0257442522,267,"Animalia","Mollusca","Gastropoda","Stylommatophora","Arionidae","Ariolimax",2016,8,"Ariolimax","Invertebrate"
-122.8025695962,38.0284430227,30,"Plantae","Pteridophyta","Filicopsida","Polypodiales","Pteridaceae","Adiantum",2016,9,"Adiantum aleuticum","Plant"
-122.8151841928,37.9977649218,5,"Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Anaphalis",2016,9,"Anaphalis margaritacea","Plant"
-122.8118080461,38.0018352159,5,"Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Orobanchaceae","Castilleja",2016,9,"Castilleja affinis","Plant"
-122.8126194981,38.0073741032,5,"Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Usnea",2016,9,"Usnea rubicunda","Fungi"
-122.8233487533,38.0247079628,5,"Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Boletus",2016,9,"Boletus fibrillosus","Fungi"
-122.966745,38.1832716667,NA,"Animalia","Cnidaria","Anthozoa","Actiniaria","Actiniidae","Anthopleura",2016,9,"Anthopleura xanthogrammica","Invertebrate"
-122.9741133333,37.9933783333,NA,"Animalia","Chordata","Reptilia","Squamata","Colubridae","Thamnophis",2016,9,"Thamnophis atratus","Herp"
-122.8019571305,38.0447536195,5,"Animalia","Chordata","Reptilia","Squamata","Phrynosomatidae","Sceloporus",2016,8,"Sceloporus occidentalis","Herp"
-122.9676805786,38.0956505451,320,"Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Cicindela",2016,9,"Cicindela oregona","Invertebrate"
-122.86985,38.0477638333,NA,"Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Mentha",2016,9,"Mentha pulegium","Plant"
-122.8761133333,38.0412028333,NA,"Plantae","Pteridophyta","Filicopsida","Polypodiales","Dennstaedtiaceae","Pteridium",2016,9,"Pteridium aquilinum","Plant"
-122.8763883333,38.0410416667,NA,"Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Brassicaceae","Hirschfeldia",2016,9,"Hirschfeldia incana","Plant"
-122.8830866667,38.0255611667,NA,"Animalia","Chordata","Aves","Pelecaniformes","Pelecanidae","Pelecanus",2016,9,"Pelecanus occidentalis","Bird"
-122.8843216667,38.0304611667,NA,"Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Odocoileus",2016,9,"Odocoileus hemionus","Mammal"
-122.88257,38.0338055,NA,"Animalia","Chordata","Aves","Passeriformes","Fringillidae","Spinus",2016,9,"Spinus tristis","Bird"
-122.8825216667,38.0342361667,NA,"Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Cervus",2016,9,"Cervus elaphus","Mammal"
-122.8761,38.0414471667,NA,"Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rhamnaceae","Frangula",2016,9,"Frangula californica","Plant"
-122.8762666667,38.042275,NA,"Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Phrymaceae","Mimulus",2016,9,"Mimulus aurantiacus","Plant"
-122.9548055547,38.0417416797,28285,"Plantae","Pinophyta","Pinopsida","Pinales","Pinaceae","Pinus",2016,9,"Pinus muricata","Plant"
-122.8764033333,38.04295,NA,"Plantae","Pteridophyta","Filicopsida","Polypodiales","Athyriaceae","Athyrium",2016,9,"Athyrium filix-femina","Plant"
-122.8124760838,38.057268681,5,"Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Eriogonum",2016,9,"Eriogonum fasciculatum","Plant"
-122.8124853038,38.0572823855,10,"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Apis",2016,9,"Apis mellifera","Invertebrate"
-122.8124413827,38.0572736683,5,"Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Diabrotica",2016,9,"Diabrotica undecimpunctata","Invertebrate"
-122.8766886705,38.0460186163,10,"Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Pseudognaphalium",2016,9,"Pseudognaphalium ramosissimum","Plant"
-122.888891548,38.0425037071,10,"Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Artemisia",2016,9,"Artemisia douglasiana","Plant"
-122.8817616667,38.0600666667,NA,"Animalia","Chordata","Aves","Galliformes","Odontophoridae","Callipepla",2016,9,"Callipepla californica","Bird"
-122.8394651413,38.0584317797,128,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Agaricus",2016,9,"Agaricus augustus","Fungi"
-122.886017561,38.0928311621,15,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula",2016,9,"Russula brevipes","Fungi"
-122.8714799881,38.0846656239,31,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita",2016,9,"Amanita phalloides","Fungi"
-122.8839716667,38.0298195,NA,"Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis",2016,9,"Baccharis pilularis","Plant"
-122.870895,38.0469138333,NA,"Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Cirsium",2016,9,"Cirsium vulgare","Plant"
-122.8832466667,38.0325278333,NA,"Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Lupinus",2016,9,"Lupinus albifrons","Plant"
-122.8768083333,38.040475,NA,"Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Anaphalis",2016,9,"Anaphalis margaritacea","Plant"
-122.8764033333,38.0429805,NA,"Plantae","Pteridophyta","Filicopsida","Polypodiales","Athyriaceae","Athyrium",2016,9,"Athyrium filix-femina","Plant"
-122.869805,38.0476916667,NA,"Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Mentha",2016,9,"Mentha pulegium","Plant"
-122.8760833333,38.0433805,NA,"Plantae","Pinophyta","Pinopsida","Pinales","Pinaceae","Pinus",2016,9,"Pinus radiata","Plant"
-122.870025,38.0476611667,NA,"Plantae","Magnoliophyta","Magnoliopsida","Apiales","Apiaceae","Heracleum",2016,9,"Heracleum maximum","Plant"
-122.876075,38.0430333333,NA,"Plantae","Pteridophyta","Filicopsida","Polypodiales","Dryopteridaceae","Polystichum",2016,9,"Polystichum munitum","Plant"
-122.799536856,38.022894077,10,"Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Vanessa",2016,9,"Vanessa atalanta","Invertebrate"
-122.9426189982,38.0589662865,15,"Animalia","Arthropoda","Malacostraca","Decapoda","Epialtidae","Pugettia",2016,9,"Pugettia producta","Invertebrate"
-122.8251099586,38.033703445,61,"Plantae","Magnoliophyta","Liliopsida","Asparagales","Amaryllidaceae","Amaryllis",2016,9,"Amaryllis belladonna","Plant"
-122.9859784618,38.2305322998,44028,"Animalia","Chordata","Reptilia","Squamata","Anguidae","Elgaria",2016,9,"Elgaria coerulea","Herp"
-122.7650104437,38.0016338672,185,"Plantae","Magnoliophyta","Magnoliopsida","Apiales","Araliaceae","Aralia",2016,9,"Aralia californica","Plant"
-122.7656091472,38.001876527,86,"Plantae","Pteridophyta","Filicopsida","Polypodiales","Dryopteridaceae","Polystichum",2016,9,"Polystichum munitum","Plant"
-122.7682195512,38.0028512283,10,"Plantae","Pteridophyta","Filicopsida","Polypodiales","Dennstaedtiaceae","Pteridium",2016,9,"Pteridium aquilinum","Plant"
-122.7666952869,38.0030379417,65,"Plantae","Magnoliophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","Lonicera",2016,9,"Lonicera hispidula","Plant"
-122.7686606907,38.0049648928,10,"Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Pseudognaphalium",2016,9,"Pseudognaphalium ramosissimum","Plant"
-122.7718228475,38.0067204405,30,"Plantae","Magnoliophyta","Magnoliopsida","Ericales","Ericaceae","Vaccinium",2016,9,"Vaccinium ovatum","Plant"
-122.7791723053,38.0007319337,65,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Stereaceae","Stereum",2016,9,"Stereum hirsutum","Fungi"
