"decimalLongitude","decimalLatitude","id","recordedBy","userNumber","eventDate","eventTime","dateIdentified","verbatimLocality","coordinateUncertaintyInMeters","informationWithheld","identificationID","original.inat.taxonID","scientificName","taxonRank","kingdom","phylum","class","order","family","genus","year","month","hour","PARK_CODE","PARK_NAME","PARK_TYPE","IN_PARK","speciesFixed","category"
-123.018671572,37.9968294145,4314702,"wyattherp",9664,2016-10-08,"16:36:00Z",2016-10-10,"Marin County, CA, USA",8,"",8478986,48441,"Gaultheria shallon","species","Plantae","Magnoliophyta","Magnoliopsida","Ericales","Ericaceae","Gaultheria",2016,10,16,"PORE","Point Reyes","National Seashore",TRUE,"Gaultheria shallon","Plant"
-123.018662184,37.996980086,4314704,"wyattherp",9664,2016-10-08,"16:14:00Z",2016-10-10,"Marin County, CA, USA",4,"",8478989,199841,"Haemorhous purpureus","species","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Haemorhous",2016,10,16,"PORE","Point Reyes","National Seashore",TRUE,"Haemorhous purpureus","Bird"
-122.977573424,37.9951030994,4314705,"wyattherp",9664,2016-10-08,"19:26:00Z",2016-10-10,"Marin County, CA, USA",4,"",8478990,17009,"Sayornis saya","species","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Sayornis",2016,10,19,"PORE","Point Reyes","National Seashore",TRUE,"Sayornis saya","Bird"
-122.977572754,37.9951118538,4314706,"wyattherp",9664,2016-10-08,"19:26:00Z",2016-10-10,"Marin County, CA, USA",2,"",8478991,17013,"Sayornis nigricans","species","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Sayornis",2016,10,19,"PORE","Point Reyes","National Seashore",TRUE,"Sayornis nigricans","Bird"
-122.8894480226,38.1284511974,4315701,"Jeroen Lapre",667,2016-10-09,"22:37:13Z",NA,"Tomales Bay State Park, Point Reyes National Seashore, Marin County, US-CA, US",5,"",NA,53423,"Frangula californica","species","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rhamnaceae","Frangula",2016,10,22,"PORE","Point Reyes","National Seashore",TRUE,"Frangula californica","Plant"
-122.87767,38.0401778333,4344587,"astrocrags",22587,2016-10-12,"23:53:53Z",2016-10-14,"Point Reyes Natl Seashore, Inverness, CA, US",500,"",8543024,48858,"Mimulus aurantiacus","species","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Phrymaceae","Mimulus",2016,10,23,"PORE","Point Reyes","National Seashore",TRUE,"Mimulus aurantiacus","Plant"
-122.9726581352,38.0644049361,4370471,"lenaz",17131,2016-10-16,"17:53:11Z",2016-10-16,"Marin County, US-CA, US",28285,"Coordinate uncertainty increased to 28285m to protect threatened taxon",8578957,70091,"Monadenia infumata","species","Animalia","Mollusca","Gastropoda","Stylommatophora","Bradybaenidae","Monadenia",2016,10,17,"PORE","Point Reyes","National Seashore",TRUE,"Monadenia infumata","Invertebrate"
-122.8139350378,38.0546053732,4370474,"lenaz",17131,2016-10-16,"18:05:17Z",2016-10-16,"Point Reyes National Seashore, Point Reyes Station, CA, US",5,"",8578964,48807,"Umbellularia californica","species","Plantae","Magnoliophyta","Magnoliopsida","Laurales","Lauraceae","Umbellularia",2016,10,18,"PORE","Point Reyes","National Seashore",TRUE,"Umbellularia californica","Plant"
-122.8561112658,38.0379683851,4372278,"lenaz",17131,2016-10-16,"18:47:46Z",2016-10-16,"Point Reyes National Seashore, Marin County, US-CA, US",10,"",8581989,53094,"Heracleum maximum","species","Plantae","Magnoliophyta","Magnoliopsida","Apiales","Apiaceae","Heracleum",2016,10,18,"PORE","Point Reyes","National Seashore",TRUE,"Heracleum maximum","Plant"
-122.8555863072,38.0377045647,4372283,"lenaz",17131,2016-10-16,"18:49:58Z",2016-10-16,"Point Reyes National Seashore, Marin County, US-CA, US",5,"",8581995,53416,"Lonicera hispidula","species","Plantae","Magnoliophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","Lonicera",2016,10,18,"PORE","Point Reyes","National Seashore",TRUE,"Lonicera hispidula","Plant"
-122.8553762567,38.0313377129,4372291,"lenaz",17131,2016-10-16,"19:01:54Z",2016-10-16,"Point Reyes National Seashore, Marin County, US-CA, US",10,"",8582004,52681,"Pteridium aquilinum","species","Plantae","Pteridophyta","Filicopsida","Polypodiales","Dennstaedtiaceae","Pteridium",2016,10,19,"PORE","Point Reyes","National Seashore",TRUE,"Pteridium aquilinum","Plant"
-122.8562949133,38.0256995838,4372302,"lenaz",17131,2016-10-16,"19:12:43Z",2016-10-16,"Point Reyes National Seashore, Marin County, US-CA, US",10,"",8582017,52854,"Artemisia douglasiana","species","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Artemisia",2016,10,19,"PORE","Point Reyes","National Seashore",TRUE,"Artemisia douglasiana","Plant"
-122.8635090498,38.0201366404,4372303,"lenaz",17131,2016-10-16,"19:42:07Z",2016-10-16,"Point Reyes National Seashore, Marin County, US-CA, US",5,"",8582021,4756,"Cathartes aura","species","Animalia","Chordata","Aves","Accipitriformes","Cathartidae","Cathartes",2016,10,19,"PORE","Point Reyes","National Seashore",TRUE,"Cathartes aura","Bird"
-122.8700310924,38.0223611556,4372304,"lenaz",17131,2016-10-16,"19:53:28Z",2016-10-16,"Point Reyes National Seashore, Marin County, US-CA, US",10,"",8582023,52992,"Matricaria discoidea","species","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Matricaria",2016,10,19,"PORE","Point Reyes","National Seashore",TRUE,"Matricaria discoidea","Plant"
-122.8722953798,38.0327686714,4372321,"lenaz",17131,2016-10-16,"20:28:42Z",2016-10-16,"Point Reyes National Seashore, Marin County, US-CA, US",10,"",8582044,60881,"Lonicera involucrata","species","Plantae","Magnoliophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","Lonicera",2016,10,20,"PORE","Point Reyes","National Seashore",TRUE,"Lonicera involucrata","Plant"
-123.0231833,37.9956056,4381246,"Catie",4853,2016-10-04,"19:03:00Z",2016-10-18,"Point Reyes Lighthouse, Inverness, CA, United States",NA,"",8601380,4647,"Falco peregrinus","species","Animalia","Chordata","Aves","Falconiformes","Falconidae","Falco",2016,10,19,"PORE","Point Reyes","National Seashore",TRUE,"Falco peregrinus","Bird"
-122.8307182242,38.0030653271,4381270,"Catie",4853,2016-10-05,"22:28:00Z",2016-10-19,"Marin County, US-CA, US",28285,"Coordinate uncertainty increased to 28285m to protect threatened taxon",8625965,243962,"Charina bottae","species","Animalia","Chordata","Reptilia","Squamata","Boidae","Charina",2016,10,22,"PORE","Point Reyes","National Seashore",TRUE,"Charina bottae","Herp"
-122.8754653931,38.0467796326,4382295,"Ed Miller",24396,2016-10-10,"22:04:10Z",2016-10-18,"Estero Trail Inverness, CA 94937",NA,"",8603751,48858,"Mimulus aurantiacus","species","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Phrymaceae","Mimulus",2016,10,22,"PORE","Point Reyes","National Seashore",TRUE,"Mimulus aurantiacus","Plant"
-122.9567947388,38.1905517578,4382304,"Ed Miller",24396,2016-10-11,"18:12:29Z",2016-10-18,"Tomales Point Trail Inverness, CA 94937",NA,"",8610871,61010,"Lupinus arboreus","species","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Lupinus",2016,10,18,"PORE","Point Reyes","National Seashore",TRUE,"Lupinus arboreus","Plant"
-122.9731521606,38.2122344971,4382321,"Ed Miller",24396,2016-10-11,"19:07:14Z",2016-10-18,"Tomales Point Trail Inverness, CA 94937",NA,"",8603781,48225,"Eschscholzia californica","species","Plantae","Magnoliophyta","Magnoliopsida","Ranunculales","Papaveraceae","Eschscholzia",2016,10,19,"PORE","Point Reyes","National Seashore",TRUE,"Eschscholzia californica","Plant"
-122.976696007,38.2224946383,4382342,"Ed Miller",24396,2016-10-11,"22:17:00Z",2016-10-18,"Tomales Point Trail Inverness, CA 94937",4128,"",8603806,117767,"Cervus elaphus nannodes","subspecies","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Cervus",2016,10,22,"PORE","Point Reyes","National Seashore",TRUE,"Cervus elaphus","Mammal"
-122.9420988634,38.1228801578,4382395,"Ed Miller",24396,2016-10-11,"00:20:00Z",2016-10-18,"Inverness, CA 94937",2064,"",8603871,1409,"Callipepla californica","species","Animalia","Chordata","Aves","Galliformes","Odontophoridae","Callipepla",2016,10,0,"PORE","Point Reyes","National Seashore",TRUE,"Callipepla californica","Bird"
-122.959265001,38.2001218921,4382417,"Ed Miller",24396,2016-10-11,"22:47:00Z",2016-10-18,"Inverness, CA 94937",16511,"",8603931,5170,"Circus cyaneus","species","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Circus",2016,10,22,"PORE","Point Reyes","National Seashore",TRUE,"Circus cyaneus","Bird"
-122.9683630541,38.2117553877,4382537,"Ed Miller",24396,2016-10-11,"21:37:00Z",2016-10-18,"Inverness, CA 94937",8256,"",8604165,117767,"Cervus elaphus nannodes","subspecies","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Cervus",2016,10,21,"PORE","Point Reyes","National Seashore",TRUE,"Cervus elaphus","Mammal"
-122.9837978259,38.2290871824,4382578,"Ed Miller",24396,2016-10-11,"19:50:00Z",2016-10-18,"Inverness, CA 94937",16511,"",8604236,42051,"Canis latrans","species","Animalia","Chordata","Mammalia","Carnivora","Canidae","Canis",2016,10,19,"PORE","Point Reyes","National Seashore",TRUE,"Canis latrans","Mammal"
-122.9499315843,38.1838360389,4382689,"Ed Miller",24396,2016-10-11,"18:50:00Z",2016-10-18,"Inverness, CA 94937",16511,"",8604504,5170,"Circus cyaneus","species","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Circus",2016,10,18,"PORE","Point Reyes","National Seashore",TRUE,"Circus cyaneus","Bird"
-122.79168368,37.9907383523,4384453,"kalibardo",17154,2016-10-16,"",2016-10-19,"Golden Gate National Recreation Area, US-CA, US",28314,"Coordinate uncertainty increased to 28314m to protect threatened taxon",8631809,70091,"Monadenia infumata","species","Animalia","Mollusca","Gastropoda","Stylommatophora","Bradybaenidae","Monadenia",2016,10,NA,"PORE","Point Reyes","National Seashore",TRUE,"Monadenia infumata","Invertebrate"
-122.8556133333,38.0277111667,4394365,"Todd Plummer",1839,2016-10-11,"20:15:34Z",2016-10-19,"Point Reyes Natl Seashore, Point Reyes Station, CA, US",NA,"",8630443,79155,"Solidago velutina","species","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Solidago",2016,10,20,"PORE","Point Reyes","National Seashore",TRUE,"Solidago velutina","Plant"
-122.8556583333,38.0273055,4394370,"Todd Plummer",1839,2016-10-11,"20:14:11Z",2016-10-19,"Point Reyes Natl Seashore, Point Reyes Station, CA, US",NA,"",8630454,51765,"Poanes melane","species","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Poanes",2016,10,20,"PORE","Point Reyes","National Seashore",TRUE,"Poanes melane","Invertebrate"
-122.8587416667,38.0437388333,4394376,"Todd Plummer",1839,2016-10-11,"15:48:59Z",2016-10-19,"Point Reyes Natl Seashore, Inverness, CA, US",NA,"",8630477,5206,"Buteo lineatus","species","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Buteo",2016,10,15,"PORE","Point Reyes","National Seashore",TRUE,"Buteo lineatus","Bird"
-122.8659666667,38.0209583333,4394377,"Todd Plummer",1839,2016-10-11,"19:20:14Z",2016-10-20,"Point Reyes Natl Seashore, Point Reyes Station, CA, US",NA,"",8646475,58532,"Colias eurytheme","species","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Colias",2016,10,19,"PORE","Point Reyes","National Seashore",TRUE,"Colias eurytheme","Invertebrate"
-122.86438,38.0435945,4394378,"Todd Plummer",1839,2016-10-11,"16:25:40Z",2016-10-19,"Point Reyes Natl Seashore, Inverness, CA, US",NA,"",8630485,1409,"Callipepla californica","species","Animalia","Chordata","Aves","Galliformes","Odontophoridae","Callipepla",2016,10,16,"PORE","Point Reyes","National Seashore",TRUE,"Callipepla californica","Bird"
-122.9475474358,38.0956090949,4394886,"kalibardo",17154,2016-10-16,"",2016-10-19,"KPH Radio Station, Marin County, CA, USA",83,"",8631388,55483,"Fuligo septica","species","Protozoa","Mycetozoa","Myxomycetes","Physarales","Physaraceae","Fuligo",2016,10,NA,"PORE","Point Reyes","National Seashore",TRUE,"Fuligo septica","Microbe"
-122.9072547338,38.0652280071,4406661,"Todd Plummer",1839,2016-06-06,"17:29:46Z",2016-10-21,"Marin County, US-CA, US",28285,"Coordinate uncertainty increased to 28285m to protect threatened taxon",8657866,76794,"Elymus californicus","species","Plantae","Magnoliophyta","Liliopsida","Poales","Poaceae","Elymus",2016,6,17,"PORE","Point Reyes","National Seashore",TRUE,"Elymus californicus","Plant"
-122.87098,38.0853721667,4417422,"Amy",1737,2016-10-22,"23:52:33Z",2016-10-23,"Point Reyes Natl Seashore, Inverness, CA, US",NA,"",8682322,63538,"Hygrophoropsis aurantiaca","species","Fungi","Basidiomycota","Agaricomycetes","Boletales","Hygrophoropsidaceae","Hygrophoropsis",2016,10,23,"PORE","Point Reyes","National Seashore",TRUE,"Hygrophoropsis aurantiaca","Fungi"
-122.9204137872,38.1569178752,4418149,"Daniel Palmer",7014,2016-05-16,"",2016-10-23,"Marin County, US-CA, US",28285,"Coordinate uncertainty increased to 28285m at the request of the observer",8683859,57157,"Briza maxima","species","Plantae","Magnoliophyta","Liliopsida","Poales","Poaceae","Briza",2016,5,NA,"PORE","Point Reyes","National Seashore",TRUE,"Briza maxima","Plant"
-122.966293394,38.2044773268,4426618,"starburst",7149,2016-10-22,"12:11:00Z",2017-03-02,"Marin County, CA, USA",4,"",10701550,532182,"Protoparmeliopsis pinguis","species","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Lecanoraceae","Protoparmeliopsis",2016,10,12,"PORE","Point Reyes","National Seashore",TRUE,"Protoparmeliopsis pinguis","Fungi"
-122.96629,38.2044773,4426620,"starburst",7149,2016-10-22,"12:12:00Z",2016-10-26,"Marin County, CA, USA",4,"",8728980,117943,"Flavoparmelia caperata","species","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Flavoparmelia",2016,10,12,"PORE","Point Reyes","National Seashore",TRUE,"Flavoparmelia caperata","Fungi"
-122.8385902534,38.01613279,4443674,"Amelia Ryan",3243,2016-02-11,"23:50:00Z",2016-10-27,"Marin County, CA, USA",280,"",8742739,55746,"Misumena vatia","species","Animalia","Arthropoda","Arachnida","Araneae","Thomisidae","Misumena",2016,2,23,"PORE","Point Reyes","National Seashore",TRUE,"Misumena vatia","Invertebrate"
-122.9527733533,38.1123604241,4443683,"Amelia Ryan",3243,2016-02-13,"19:43:00Z",2016-10-27,"Marin County, CA, USA",122,"",8742817,6990,"Bucephala clangula","species","Animalia","Chordata","Aves","Anseriformes","Anatidae","Bucephala",2016,2,19,"PORE","Point Reyes","National Seashore",TRUE,"Bucephala clangula","Bird"
-122.9434412174,38.1188631346,4443685,"Amelia Ryan",3243,2016-05-20,"19:48:00Z",2016-12-23,"Marin County, CA, USA",64,"",9657167,520457,"Icaricia icarioides","species","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Icaricia",2016,5,19,"PORE","Point Reyes","National Seashore",TRUE,"Icaricia icarioides","Invertebrate"
-122.9387419859,38.1229467921,4443687,"Amelia Ryan",3243,2016-05-20,"19:52:00Z",2016-10-27,"Marin County, CA, USA",31,"",8742750,9744,"Agelaius phoeniceus","species","Animalia","Chordata","Aves","Passeriformes","Icteridae","Agelaius",2016,5,19,"PORE","Point Reyes","National Seashore",TRUE,"Agelaius phoeniceus","Bird"
-122.9553209647,38.1119460228,4443708,"Amelia Ryan",3243,2016-02-13,"21:37:00Z",2016-10-27,"Marin County, CA, USA",61,"",8742823,49998,"Thamnophis sirtalis infernalis","subspecies","Animalia","Chordata","Reptilia","Squamata","Colubridae","Thamnophis",2016,2,21,"PORE","Point Reyes","National Seashore",TRUE,"Thamnophis sirtalis","Herp"
-122.79859992,38.04542043,4445130,"rfossil",25189,2016-10-21,"20:11:47Z",2016-10-27,"Point Reyes National Seashore, Marin County, US-CA, US",8,"",8746229,53359,"Baccharis pilularis","species","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis",2016,10,20,"PORE","Point Reyes","National Seashore",TRUE,"Baccharis pilularis","Plant"
-122.8506163,38.01344001,4445875,"AJ Wacaser",5114,2016-10-26,"17:56:10Z",2016-10-27,"Point Reyes National Seashore, Marin County, US-CA, US",7,"",8748796,117633,"Mopalia muscosa","species","Animalia","Mollusca","Polyplacophora","Chitonida","Mopaliidae","Mopalia",2016,10,17,"PORE","Point Reyes","National Seashore",TRUE,"Mopalia muscosa","Invertebrate"
-122.85912,38.042346,4445878,"AJ Wacaser",5114,2016-10-26,"03:34:52Z",2016-10-27,"pt reyes",104,"",8748800,48505,"Junonia coenia","species","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Junonia",2016,10,3,"PORE","Point Reyes","National Seashore",TRUE,"Junonia coenia","Invertebrate"
-122.9476421879,38.1549008078,4456251,"Todd Plummer",1839,2016-10-21,"03:29:05Z",2016-10-29,"Point Reyes Natl Seashore, Inverness, CA, US",197,"",8774435,325933,"Xanthochilus saturnius","species","Animalia","Arthropoda","Insecta","Hemiptera","Rhyparochromidae","Xanthochilus",2016,10,3,"PORE","Point Reyes","National Seashore",TRUE,"Xanthochilus saturnius","Invertebrate"
-122.94773,38.1552583333,4456252,"Todd Plummer",1839,2016-10-22,"22:43:48Z",2016-10-29,"Point Reyes Natl Seashore, Inverness, CA, US",NA,"",8774166,60952,"Artemisia pycnocephala","species","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Artemisia",2016,10,22,"PORE","Point Reyes","National Seashore",TRUE,"Artemisia pycnocephala","Plant"
-122.9483866667,38.1555028333,4456329,"Todd Plummer",1839,2016-10-22,"22:45:15Z",2016-10-30,"Point Reyes Natl Seashore, Inverness, CA, US",NA,"",8780310,60963,"Eriophyllum staechadifolium","species","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Eriophyllum",2016,10,22,"PORE","Point Reyes","National Seashore",TRUE,"Eriophyllum staechadifolium","Plant"
-123.0205486157,37.9965749011,4456359,"astrocrags",22587,2016-10-29,"17:37:23Z",2016-10-29,"US Coast Guard Reservation, Inverness, CA, US",5,"",8774380,418653,"Tetragonia tetragonoides","species","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Aizoaceae","Tetragonia",2016,10,17,"PORE","Point Reyes","National Seashore",TRUE,"Tetragonia tetragonoides","Plant"
-122.800324435,38.0394307172,4459873,"lenaz",17131,2016-10-29,"21:42:05Z",2016-10-30,"Point Reyes National Seashore, Marin County, US-CA, US",155,"",8783537,48807,"Umbellularia californica","species","Plantae","Magnoliophyta","Magnoliopsida","Laurales","Lauraceae","Umbellularia",2016,10,21,"PORE","Point Reyes","National Seashore",TRUE,"Umbellularia californica","Plant"
-122.7938428615,38.038839181,4459925,"lenaz",17131,2016-10-29,"22:35:50Z",2016-10-30,"Point Reyes National Seashore, Marin County, US-CA, US",5,"",8783685,205330,"Marah fabacea","species","Plantae","Magnoliophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Marah",2016,10,22,"PORE","Point Reyes","National Seashore",TRUE,"Marah fabacea","Plant"
-122.7939343919,38.0391310808,4459927,"lenaz",17131,2016-10-29,"22:37:28Z",2016-10-30,"Point Reyes National Seashore, Marin County, US-CA, US",5,"",8783691,42220,"Odocoileus hemionus","species","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Odocoileus",2016,10,22,"PORE","Point Reyes","National Seashore",TRUE,"Odocoileus hemionus","Mammal"
-122.7952834751,38.0431205467,4459937,"lenaz",17131,2016-10-29,"22:57:58Z",2016-10-30,"Point Reyes National Seashore, Marin County, US-CA, US",891,"",8783701,52998,"Conium maculatum","species","Plantae","Magnoliophyta","Magnoliopsida","Apiales","Apiaceae","Conium",2016,10,22,"PORE","Point Reyes","National Seashore",TRUE,"Conium maculatum","Plant"
